#!events.txt
# This is a text DVS created by v2e (see https://github.com/SensorsINI/v2e)
# Format is time (float s), x, y, polarity (0=off, 1=on) as specified at http://rpg.ifi.uzh.ch/davis_data.html
# Creation time: 04:36PM December 15 2020
# Creation time: System.currentTimeMillis() 1608046581602
# User name: tobi
0.6891096830368042 254 187 1
0.6891096830368042 258 184 0
0.6891096830368042 256 183 0
0.6891096830368042 255 188 1
0.6891096830368042 257 183 0
0.6901098489761353 254 189 1
0.6901098489761353 255 189 1
0.6901098489761353 256 184 0
0.6901098489761353 258 185 0
0.6901098489761353 257 185 0
0.6901098489761353 253 188 1
0.6901098489761353 257 184 0
0.6901098489761353 253 187 1
0.6911099553108215 255 185 0
0.6911099553108215 256 185 0
0.6911099553108215 253 190 1
0.6911099553108215 257 186 0
0.6911099553108215 254 190 1
0.6911099553108215 253 189 1
0.6911099553108215 255 187 0
0.6911099553108215 255 190 1
0.6921101212501526 252 189 1
0.6921101212501526 254 191 1
0.6921101212501526 255 186 0
0.6921101212501526 257 187 0
0.6921101212501526 253 191 1
0.6921101212501526 256 186 0
0.6921101212501526 252 190 1
0.6931102871894836 254 186 0
0.6931102871894836 255 187 0
0.6931102871894836 256 188 0
0.6931102871894836 252 191 1
0.6931102871894836 253 192 1
0.6931102871894836 256 187 0
0.6941104531288147 251 190 1
0.6941104531288147 252 191 1
0.6941104531288147 251 192 1
0.6941104531288147 252 192 1
0.6941104531288147 251 191 1
0.6941104531288147 254 187 0
0.6941104531288147 255 188 0
0.6941104531288147 253 187 0
0.6951106190681458 254 189 0
0.6951106190681458 250 192 1
0.6951106190681458 255 190 0
0.6951106190681458 250 191 1
0.6951106190681458 252 193 1
0.6951106190681458 253 188 0
0.6951106190681458 255 189 0
0.6951106190681458 254 188 0
0.6951106190681458 251 193 1
0.6961107850074768 252 194 1
0.6961107850074768 254 190 0
0.6961107850074768 253 189 0
0.6961107850074768 250 194 1
0.6961107850074768 252 189 0
0.6961107850074768 251 194 1
0.6961107850074768 252 191 0
0.6961107850074768 250 193 1
0.6971109509468079 252 190 0
0.6971109509468079 249 194 1
0.6971109509468079 250 195 1
0.6971109509468079 253 190 0
0.6971109509468079 249 193 1
0.6971109509468079 254 191 0
0.6971109509468079 251 195 1
0.6981111168861389 253 192 0
0.6981111168861389 252 191 0
0.6981111168861389 248 194 1
0.6981111168861389 253 191 0
0.6981111168861389 249 195 1
0.6981111168861389 251 190 0
0.6991112232208252 251 191 0
0.6991112232208252 250 191 0
0.6991112232208252 249 196 1
0.6991112232208252 252 192 0
0.6991112232208252 249 195 1
0.6991112232208252 248 195 1
0.6991112232208252 250 196 1
0.6991112232208252 248 196 1
0.7001113891601562 252 193 0
0.7001113891601562 247 195 1
0.7001113891601562 248 197 1
0.7001113891601562 250 192 0
0.7001113891601562 249 197 1
0.7001113891601562 251 193 0
0.7001113891601562 247 196 1
0.7001113891601562 252 194 0
0.7001113891601562 251 192 0
0.7011115550994873 251 194 0
0.7011115550994873 248 198 1
0.7011115550994873 249 195 0
0.7011115550994873 246 196 1
0.7011115550994873 247 197 1
0.7011115550994873 250 193 0
0.7011115550994873 247 198 1
0.7021117210388184 249 193 0
0.7021117210388184 251 195 0
0.7021117210388184 246 197 1
0.7021117210388184 246 198 1
0.7021117210388184 250 194 0
0.7021117210388184 247 197 1
0.7021117210388184 249 194 0
0.7031118869781494 245 198 1
0.7031118869781494 247 199 1
0.7031118869781494 249 195 0
0.7031118869781494 245 199 1
0.7031118869781494 245 197 1
0.7031118869781494 250 196 0
0.7031118869781494 246 199 1
0.7031118869781494 248 194 0
0.7031118869781494 250 195 0
0.7041120529174805 247 197 0
0.7041120529174805 249 196 0
0.7041120529174805 244 199 1
0.7041120529174805 248 195 0
0.7041120529174805 245 200 1
0.7041120529174805 247 195 0
0.7041120529174805 246 200 1
0.7051122188568115 245 201 1
0.7051122188568115 249 197 0
0.7051122188568115 248 197 0
0.7051122188568115 244 200 1
0.7051122188568115 248 196 0
0.7051122188568115 244 198 1
0.7051122188568115 247 196 0
0.7061123847961426 248 198 0
0.7061123847961426 246 196 0
0.7061123847961426 247 197 0
0.7061123847961426 243 199 1
0.7061123847961426 243 201 1
0.7061123847961426 243 200 1
0.7061123847961426 244 201 1
0.7071125507354736 247 199 0
0.7071125507354736 245 197 0
0.7071125507354736 242 201 1
0.7071125507354736 247 198 0
0.7071125507354736 246 197 0
0.7071125507354736 244 202 1
0.7071125507354736 243 202 1
0.7081126570701599 246 198 0
0.7081126570701599 246 199 0
0.7081126570701599 242 202 1
0.7081126570701599 242 200 1
0.7081126570701599 245 198 0
0.7081126570701599 243 203 1
0.7081126570701599 242 203 1
0.709112823009491 242 204 1
0.709112823009491 246 200 0
0.709112823009491 244 198 0
0.709112823009491 241 202 1
0.709112823009491 241 203 1
0.709112823009491 245 199 0
0.709112823009491 241 201 1
0.710112988948822 243 199 0
0.710112988948822 240 203 1
0.710112988948822 244 200 0
0.710112988948822 241 204 1
0.710112988948822 245 200 0
0.710112988948822 244 199 0
0.710112988948822 240 202 1
0.710112988948822 245 201 0
0.7111131548881531 242 200 0
0.7111131548881531 240 204 1
0.7111131548881531 241 205 1
0.7111131548881531 243 200 0
0.7111131548881531 239 204 1
0.7111131548881531 244 201 0
0.7111131548881531 240 205 1
0.7121133208274841 239 205 1
0.7121133208274841 244 202 0
0.7121133208274841 243 202 0
0.7121133208274841 240 206 1
0.7121133208274841 242 201 0
0.7121133208274841 240 204 1
0.7121133208274841 239 203 1
0.7121133208274841 243 201 0
0.7131134867668152 242 202 0
0.7131134867668152 243 203 0
0.7131134867668152 241 201 0
0.7131134867668152 238 204 1
0.7131134867668152 238 206 1
0.7131134867668152 238 205 1
0.7131134867668152 239 205 1
0.7131134867668152 239 206 1
0.7141136527061462 241 202 0
0.7141136527061462 240 204 0
0.7141136527061462 237 205 1
0.7141136527061462 240 202 0
0.7141136527061462 238 207 1
0.7141136527061462 237 206 1
0.7141136527061462 242 203 0
0.7141136527061462 242 204 0
0.7141136527061462 239 207 1
0.7151138186454773 238 208 1
0.7151138186454773 241 204 0
0.7151138186454773 240 203 0
0.7151138186454773 236 206 1
0.7151138186454773 237 207 1
0.7151138186454773 241 203 0
0.7161139845848083 236 208 1
0.7161139845848083 241 205 0
0.7161139845848083 240 204 0
0.7161139845848083 237 208 1
0.7161139845848083 239 205 0
0.7161139845848083 236 207 1
0.7161139845848083 239 203 0
0.7161139845848083 237 207 1
0.7171140909194946 239 205 0
0.7171140909194946 235 207 1
0.7171140909194946 239 204 0
0.7171140909194946 235 208 1
0.7171140909194946 237 209 1
0.7171140909194946 240 206 0
0.7171140909194946 238 204 0
0.7171140909194946 236 209 1
0.7171140909194946 240 205 0
0.7181142568588257 239 207 0
0.7181142568588257 235 209 1
0.7181142568588257 234 208 1
0.7181142568588257 237 207 0
0.7181142568588257 234 209 1
0.7181142568588257 238 205 0
0.7181142568588257 239 206 0
0.7191144227981567 233 208 1
0.7191144227981567 237 205 0
0.7191144227981567 234 210 1
0.7191144227981567 238 207 0
0.7191144227981567 233 209 1
0.7191144227981567 235 210 1
0.7191144227981567 238 206 0
0.7201145887374878 236 206 0
0.7201145887374878 234 211 1
0.7201145887374878 238 208 0
0.7201145887374878 233 210 1
0.7201145887374878 237 207 0
0.7201145887374878 237 206 0
0.7211147546768188 233 211 1
0.7211147546768188 237 209 0
0.7211147546768188 232 209 1
0.7211147546768188 232 210 1
0.7211147546768188 232 211 1
0.7211147546768188 236 207 0
0.7211147546768188 237 208 0
0.7211147546768188 233 210 1
0.7221149206161499 236 208 0
0.7221149206161499 236 209 0
0.7221149206161499 235 208 0
0.7221149206161499 231 210 1
0.7221149206161499 235 207 0
0.7221149206161499 232 212 1
0.7221149206161499 231 211 1
0.7221149206161499 233 212 1
0.723115086555481 235 210 0
0.723115086555481 233 210 0
0.723115086555481 230 211 1
0.723115086555481 230 212 1
0.723115086555481 234 208 0
0.723115086555481 235 209 0
0.723115086555481 231 212 1
0.724115252494812 234 209 0
0.724115252494812 233 208 0
0.724115252494812 229 211 1
0.724115252494812 234 210 0
0.724115252494812 230 213 1
0.724115252494812 231 213 1
0.724115252494812 229 212 1
0.7251154184341431 230 214 1
0.7251154184341431 234 211 0
0.7251154184341431 229 213 1
0.7251154184341431 232 209 0
0.7251154184341431 233 209 0
0.7251154184341431 233 210 0
0.7261155247688293 228 213 1
0.7261155247688293 229 213 1
0.7261155247688293 228 214 1
0.7261155247688293 233 212 0
0.7261155247688293 228 212 1
0.7261155247688293 229 214 1
0.7261155247688293 232 210 0
0.7261155247688293 233 211 0
0.7271156907081604 232 212 0
0.7271156907081604 228 215 1
0.7271156907081604 227 214 1
0.7271156907081604 227 213 1
0.7271156907081604 231 210 0
0.7271156907081604 232 211 0
0.7271156907081604 231 211 0
0.7271156907081604 229 215 1
0.7281158566474915 227 215 1
0.7281158566474915 226 214 1
0.7281158566474915 226 215 1
0.7281158566474915 226 213 1
0.7281158566474915 230 211 0
0.7281158566474915 231 212 0
0.7281158566474915 231 213 0
0.7281158566474915 229 213 0
0.7291160225868225 230 213 0
0.7291160225868225 225 214 1
0.7291160225868225 225 215 1
0.7291160225868225 229 211 0
0.7291160225868225 227 216 1
0.7291160225868225 230 212 0
0.7291160225868225 226 216 1
0.7301161885261536 225 216 1
0.7301161885261536 228 212 0
0.7301161885261536 230 214 0
0.7301161885261536 229 213 0
0.7301161885261536 224 215 1
0.7301161885261536 229 212 0
0.7311163544654846 229 214 0
0.7311163544654846 225 217 1
0.7311163544654846 224 217 1
0.7311163544654846 224 214 1
0.7311163544654846 228 213 0
0.7311163544654846 229 215 0
0.7311163544654846 224 216 1
0.7321165204048157 226 213 0
0.7321165204048157 223 215 1
0.7321165204048157 223 216 1
0.7321165204048157 227 214 0
0.7321165204048157 223 217 1
0.7321165204048157 228 214 0
0.7321165204048157 224 216 1
0.7321165204048157 227 213 0
0.7321165204048157 228 215 0
0.7331166863441467 227 216 0
0.7331166863441467 222 217 1
0.7331166863441467 223 218 1
0.7331166863441467 227 215 0
0.7331166863441467 222 218 1
0.7331166863441467 222 216 1
0.7331166863441467 224 218 1
0.7331166863441467 226 214 0
0.7341168522834778 221 218 1
0.7341168522834778 226 215 0
0.7341168522834778 224 216 0
0.7341168522834778 225 214 0
0.7341168522834778 221 216 1
0.7341168522834778 226 216 0
0.7341168522834778 222 217 1
0.7341168522834778 221 217 1
0.7351169586181641 220 218 1
0.7351169586181641 224 214 0
0.7351169586181641 225 215 0
0.7351169586181641 221 219 1
0.7351169586181641 225 217 0
0.7351169586181641 222 219 1
0.7351169586181641 225 216 0
0.7351169586181641 220 217 1
0.7351169586181641 224 215 0
0.7361171245574951 219 218 1
0.7361171245574951 220 219 1
0.7361171245574951 219 219 1
0.7361171245574951 222 217 0
0.7361171245574951 219 217 1
0.7361171245574951 224 216 0
0.7361171245574951 224 217 0
0.7361171245574951 223 215 0
0.7371172904968262 223 217 0
0.7371172904968262 218 219 1
0.7371172904968262 224 218 0
0.7371172904968262 223 216 0
0.7371172904968262 218 218 1
0.7371172904968262 220 220 1
0.7371172904968262 219 220 1
0.7381174564361572 222 216 0
0.7381174564361572 222 217 0
0.7381174564361572 217 219 1
0.7381174564361572 223 218 0
0.7381174564361572 221 216 0
0.7381174564361572 218 220 1
0.7391176223754883 218 221 1
0.7391176223754883 217 221 1
0.7391176223754883 217 218 1
0.7391176223754883 222 218 0
0.7391176223754883 221 217 0
0.7391176223754883 217 220 1
0.7391176223754883 222 219 0
0.7401177883148193 221 219 0
0.7401177883148193 221 218 0
0.7401177883148193 216 221 1
0.7401177883148193 220 217 0
0.7401177883148193 216 219 1
0.7401177883148193 217 220 1
0.7401177883148193 216 220 1
0.7411179542541504 215 220 1
0.7411179542541504 220 219 0
0.7411179542541504 215 219 1
0.7411179542541504 215 221 1
0.7411179542541504 219 217 0
0.7411179542541504 220 218 0
0.7411179542541504 216 222 1
0.7411179542541504 220 220 0
0.7411179542541504 219 218 0
0.7421181201934814 217 220 0
0.7421181201934814 214 221 1
0.7421181201934814 214 222 1
0.7421181201934814 219 219 0
0.7421181201934814 219 220 0
0.7421181201934814 218 218 0
0.7421181201934814 215 222 1
0.7421181201934814 214 220 1
0.7431182265281677 217 218 0
0.7431182265281677 218 219 0
0.7431182265281677 214 221 1
0.7431182265281677 213 220 1
0.7431182265281677 213 221 1
0.7431182265281677 218 221 0
0.7431182265281677 213 222 1
0.7431182265281677 218 220 0
0.7441183924674988 217 221 0
0.7441183924674988 217 220 0
0.7441183924674988 216 219 0
0.7441183924674988 212 221 1
0.7441183924674988 212 222 1
0.7441183924674988 217 219 0
0.7441183924674988 213 223 1
0.7441183924674988 214 223 1
0.7451185584068298 216 220 0
0.7451185584068298 211 222 1
0.7451185584068298 216 221 0
0.7451185584068298 211 221 1
0.7451185584068298 211 223 1
0.7451185584068298 212 223 1
0.7451185584068298 214 221 0
0.7451185584068298 215 219 0
0.7461187243461609 210 223 1
0.7461187243461609 215 220 0
0.7461187243461609 211 224 1
0.7461187243461609 212 224 1
0.7461187243461609 215 221 0
0.7461187243461609 216 222 0
0.7461187243461609 210 222 1
0.7471188902854919 214 220 0
0.7471188902854919 215 222 0
0.7471188902854919 209 222 1
0.7471188902854919 210 224 1
0.7471188902854919 214 221 0
0.7471188902854919 209 223 1
0.7471188902854919 213 220 0
0.7471188902854919 210 221 1
0.748119056224823 208 224 1
0.748119056224823 208 223 1
0.748119056224823 214 223 0
0.748119056224823 214 222 0
0.748119056224823 213 221 0
0.748119056224823 209 224 1
0.749119222164154 213 222 0
0.749119222164154 213 223 0
0.749119222164154 207 224 1
0.749119222164154 209 225 1
0.749119222164154 212 221 0
0.749119222164154 208 225 1
0.749119222164154 208 222 1
0.749119222164154 207 223 1
0.7501193881034851 211 222 0
0.7501193881034851 207 225 1
0.7501193881034851 212 224 0
0.7501193881034851 212 222 0
0.7501193881034851 206 224 1
0.7501193881034851 211 221 0
0.7501193881034851 212 223 0
0.7511195540428162 210 222 0
0.7511195540428162 206 223 1
0.7511195540428162 211 223 0
0.7511195540428162 210 221 0
0.7511195540428162 205 224 1
0.7511195540428162 206 225 1
0.7511195540428162 211 224 0
0.7521196603775024 210 223 0
0.7521196603775024 210 224 0
0.7521196603775024 205 223 1
0.7521196603775024 209 222 0
0.7521196603775024 206 226 1
0.7521196603775024 205 225 1
0.7521196603775024 205 226 1
0.7531198263168335 204 225 1
0.7531198263168335 209 225 0
0.7531198263168335 204 224 1
0.7531198263168335 204 226 1
0.7531198263168335 209 223 0
0.7531198263168335 209 224 0
0.7531198263168335 208 222 0
0.7541199922561646 204 225 1
0.7541199922561646 203 225 1
0.7541199922561646 208 225 0
0.7541199922561646 207 223 0
0.7541199922561646 208 224 0
0.7541199922561646 208 223 0
0.7541199922561646 203 224 1
0.7541199922561646 203 226 1
0.7551201581954956 203 227 1
0.7551201581954956 207 225 0
0.7551201581954956 202 225 1
0.7551201581954956 202 224 1
0.7551201581954956 202 226 1
0.7551201581954956 206 223 0
0.7551201581954956 207 224 0
0.7561203241348267 204 225 0
0.7561203241348267 201 225 1
0.7561203241348267 202 227 1
0.7561203241348267 201 226 1
0.7561203241348267 206 225 0
0.7561203241348267 205 223 0
0.7561203241348267 206 224 0
0.7561203241348267 201 227 1
0.7561203241348267 206 226 0
0.7571204900741577 201 226 1
0.7571204900741577 205 225 0
0.7571204900741577 200 226 1
0.7571204900741577 205 224 0
0.7571204900741577 200 225 1
0.7571204900741577 200 227 1
0.7571204900741577 205 226 0
0.7581206560134888 203 224 0
0.7581206560134888 199 225 1
0.7581206560134888 199 226 1
0.7581206560134888 200 228 1
0.7581206560134888 199 227 1
0.7581206560134888 204 224 0
0.7581206560134888 204 226 0
0.7581206560134888 204 225 0
0.7591208219528198 203 226 0
0.7591208219528198 198 226 1
0.7591208219528198 201 226 0
0.7591208219528198 199 228 1
0.7591208219528198 198 227 1
0.7591208219528198 203 225 0
0.7591208219528198 202 224 0
0.7591208219528198 203 227 0
0.7601209878921509 197 227 1
0.7601209878921509 198 227 1
0.7601209878921509 198 225 1
0.7601209878921509 202 225 0
0.7601209878921509 197 228 1
0.7601209878921509 198 228 1
0.7601209878921509 197 226 1
0.7601209878921509 202 226 0
0.7601209878921509 202 227 0
0.7611210942268372 197 227 1
0.7611210942268372 196 226 1
0.7611210942268372 201 227 0
0.7611210942268372 196 228 1
0.7611210942268372 201 225 0
0.7611210942268372 196 227 1
0.7611210942268372 201 226 0
0.7621212601661682 198 227 0
0.7621212601661682 200 226 0
0.7621212601661682 195 228 1
0.7621212601661682 200 228 0
0.7621212601661682 195 226 1
0.7621212601661682 196 229 1
0.7621212601661682 200 227 0
0.7621212601661682 195 227 1
0.7621212601661682 200 225 0
0.7631214261054993 198 225 0
0.7631214261054993 199 225 0
0.7631214261054993 199 228 0
0.7631214261054993 194 227 1
0.7631214261054993 199 226 0
0.7631214261054993 194 228 1
0.7631214261054993 199 227 0
0.7631214261054993 195 229 1
0.7631214261054993 197 227 0
0.7641215920448303 194 229 1
0.7641215920448303 194 226 1
0.7641215920448303 198 227 0
0.7641215920448303 193 228 1
0.7641215920448303 198 226 0
0.7641215920448303 198 228 0
0.7641215920448303 193 229 1
0.7641215920448303 193 227 1
0.7651217579841614 192 227 1
0.7651217579841614 197 226 0
0.7651217579841614 192 228 1
0.7651217579841614 197 228 0
0.7651217579841614 197 227 0
0.7651217579841614 192 229 1
0.7661219239234924 196 228 0
0.7661219239234924 191 228 1
0.7661219239234924 196 229 0
0.7661219239234924 196 227 0
0.7661219239234924 196 226 0
0.7661219239234924 191 227 1
0.7661219239234924 191 229 1
0.7671220898628235 195 229 0
0.7671220898628235 190 228 1
0.7671220898628235 195 226 0
0.7671220898628235 195 228 0
0.7671220898628235 195 227 0
0.7671220898628235 190 229 1
0.7671220898628235 191 230 1
0.7681222558021545 194 229 0
0.7681222558021545 194 226 0
0.7681222558021545 190 230 1
0.7681222558021545 190 227 1
0.7681222558021545 189 228 1
0.7681222558021545 189 229 1
0.7681222558021545 194 228 0
0.7681222558021545 194 227 0
0.7691224217414856 193 227 0
0.7691224217414856 188 228 1
0.7691224217414856 189 230 1
0.7691224217414856 188 229 1
0.7691224217414856 189 227 1
0.7691224217414856 193 228 0
0.7701225280761719 192 228 0
0.7701225280761719 193 229 0
0.7701225280761719 187 230 1
0.7701225280761719 187 228 1
0.7701225280761719 188 230 1
0.7701225280761719 192 227 0
0.7701225280761719 187 229 1
0.7711226940155029 191 230 0
0.7711226940155029 192 229 0
0.7711226940155029 191 227 0
0.7711226940155029 186 230 1
0.7711226940155029 191 228 0
0.7711226940155029 186 229 1
0.7711226940155029 186 228 1
0.772122859954834 185 228 1
0.772122859954834 191 229 0
0.772122859954834 185 229 1
0.772122859954834 190 227 0
0.772122859954834 190 230 0
0.772122859954834 190 228 0
0.772122859954834 185 230 1
0.773123025894165 189 228 0
0.773123025894165 189 227 0
0.773123025894165 184 229 1
0.773123025894165 190 229 0
0.773123025894165 184 230 1
0.7741231918334961 183 229 1
0.7741231918334961 188 228 0
0.7741231918334961 183 230 1
0.7741231918334961 189 230 0
0.7741231918334961 185 231 1
0.7741231918334961 189 229 0
0.7741231918334961 184 228 1
0.7741231918334961 184 231 1
0.7751233577728271 188 229 0
0.7751233577728271 187 228 0
0.7751233577728271 182 229 1
0.7751233577728271 188 230 0
0.7751233577728271 182 230 1
0.7751233577728271 183 231 1
0.7751233577728271 183 228 1
0.7761235237121582 187 230 0
0.7761235237121582 181 230 1
0.7761235237121582 187 229 0
0.7761235237121582 182 231 1
0.7761235237121582 181 229 1
0.7761235237121582 186 228 0
0.7761235237121582 182 228 1
0.7771236896514893 186 230 0
0.7771236896514893 181 231 1
0.7771236896514893 185 228 0
0.7771236896514893 180 230 1
0.7771236896514893 185 231 0
0.7771236896514893 180 229 1
0.7771236896514893 181 228 1
0.7771236896514893 186 229 0
0.7781238555908203 185 230 0
0.7781238555908203 179 229 1
0.7781238555908203 180 228 1
0.7781238555908203 185 229 0
0.7781238555908203 184 228 0
0.7781238555908203 184 231 0
0.7781238555908203 180 231 1
0.7781238555908203 179 230 1
0.7791239619255066 178 230 1
0.7791239619255066 184 230 0
0.7791239619255066 178 229 1
0.7791239619255066 179 231 1
0.7791239619255066 184 229 0
0.7791239619255066 183 228 0
0.7791239619255066 183 231 0
0.7801241278648376 182 231 0
0.7801241278648376 183 229 0
0.7801241278648376 183 230 0
0.7801241278648376 177 229 1
0.7801241278648376 182 228 0
0.7801241278648376 178 231 1
0.7801241278648376 177 230 1
0.7811242938041687 182 229 0
0.7811242938041687 181 228 0
0.7811242938041687 176 231 1
0.7811242938041687 181 231 0
0.7811242938041687 177 231 1
0.7811242938041687 182 230 0
0.7811242938041687 176 230 1
0.7811242938041687 176 229 1
0.7821244597434998 175 231 1
0.7821244597434998 181 229 0
0.7821244597434998 175 230 1
0.7821244597434998 180 231 0
0.7821244597434998 175 229 1
0.7821244597434998 180 228 0
0.7821244597434998 181 230 0
0.7821244597434998 180 229 0
0.7831246256828308 180 230 0
0.7831246256828308 174 229 1
0.7831246256828308 179 231 0
0.7831246256828308 179 229 0
0.7831246256828308 174 230 1
0.7831246256828308 174 231 1
0.7841247916221619 179 230 0
0.7841247916221619 173 229 1
0.7841247916221619 178 229 0
0.7841247916221619 178 231 0
0.7841247916221619 173 231 1
0.7841247916221619 173 230 1
0.7851249575614929 172 229 1
0.7851249575614929 177 229 0
0.7851249575614929 177 231 0
0.7851249575614929 178 230 0
0.7851249575614929 172 230 1
0.7851249575614929 172 231 1
0.786125123500824 176 231 0
0.786125123500824 171 229 1
0.786125123500824 177 230 0
0.786125123500824 176 229 0
0.786125123500824 171 231 1
0.786125123500824 171 230 1
0.7871252298355103 175 231 0
0.7871252298355103 170 229 1
0.7871252298355103 175 229 0
0.7871252298355103 170 230 1
0.7871252298355103 170 231 1
0.7871252298355103 176 230 0
0.7881253957748413 175 230 0
0.7881253957748413 169 229 1
0.7881253957748413 174 229 0
0.7881253957748413 169 230 1
0.7881253957748413 174 231 0
0.7881253957748413 169 231 1
0.7891255617141724 173 229 0
0.7891255617141724 173 231 0
0.7891255617141724 168 231 1
0.7891255617141724 168 230 1
0.7891255617141724 174 230 0
0.7891255617141724 168 229 1
0.7901257276535034 167 231 1
0.7901257276535034 167 230 1
0.7901257276535034 172 231 0
0.7901257276535034 173 230 0
0.7901257276535034 167 229 1
0.7911258935928345 172 230 0
0.7911258935928345 172 229 0
0.7911258935928345 166 230 1
0.7911258935928345 166 229 1
0.7911258935928345 171 231 0
0.7921260595321655 170 231 0
0.7921260595321655 171 229 0
0.7921260595321655 165 229 1
0.7921260595321655 165 230 1
0.7921260595321655 171 230 0
0.7921260595321655 166 231 1
0.7931262254714966 165 228 1
0.7931262254714966 170 230 0
0.7931262254714966 170 229 0
0.7931262254714966 164 229 1
0.7931262254714966 165 231 1
0.7931262254714966 169 231 0
0.7931262254714966 164 230 1
0.7941263914108276 169 230 0
0.7941263914108276 169 229 0
0.7941263914108276 164 228 1
0.7941263914108276 163 230 1
0.7941263914108276 168 231 0
0.7941263914108276 163 229 1
0.7941263914108276 164 231 1
0.7951265573501587 163 228 1
0.7951265573501587 167 231 0
0.7951265573501587 168 229 0
0.7951265573501587 162 230 1
0.7951265573501587 168 230 0
0.7951265573501587 162 229 1
0.7951265573501587 163 231 1
0.796126663684845 162 231 1
0.796126663684845 166 231 0
0.796126663684845 167 230 0
0.796126663684845 167 229 0
0.796126663684845 162 228 1
0.796126663684845 161 229 1
0.796126663684845 161 230 1
0.797126829624176 160 229 1
0.797126829624176 161 228 1
0.797126829624176 166 229 0
0.797126829624176 165 231 0
0.797126829624176 161 231 1
0.797126829624176 160 230 1
0.797126829624176 165 228 0
0.797126829624176 166 230 0
0.7981269955635071 165 230 0
0.7981269955635071 165 229 0
0.7981269955635071 164 228 0
0.7981269955635071 160 228 1
0.7981269955635071 159 229 1
0.7981269955635071 159 230 1
0.7981269955635071 164 231 0
0.7991271615028381 158 230 1
0.7991271615028381 158 229 1
0.7991271615028381 159 228 1
0.7991271615028381 158 228 1
0.7991271615028381 163 231 0
0.7991271615028381 164 230 0
0.7991271615028381 163 228 0
0.7991271615028381 164 229 0
0.8001273274421692 162 231 0
0.8001273274421692 157 228 1
0.8001273274421692 163 229 0
0.8001273274421692 157 230 1
0.8001273274421692 157 229 1
0.8001273274421692 163 230 0
0.8011274933815002 156 229 1
0.8011274933815002 162 230 0
0.8011274933815002 156 228 1
0.8011274933815002 161 230 0
0.8011274933815002 162 228 0
0.8011274933815002 162 229 0
0.8011274933815002 161 231 0
0.8021276593208313 156 230 1
0.8021276593208313 156 227 1
0.8021276593208313 157 227 1
0.8021276593208313 161 228 0
0.8021276593208313 155 228 1
0.8021276593208313 161 229 0
0.8021276593208313 160 230 0
0.8021276593208313 155 229 1
0.8031278252601624 159 230 0
0.8031278252601624 155 230 1
0.8031278252601624 154 228 1
0.8031278252601624 154 229 1
0.8031278252601624 160 229 0
0.8031278252601624 160 228 0
0.8031278252601624 155 227 1
0.8041279911994934 158 230 0
0.8041279911994934 153 229 1
0.8041279911994934 153 228 1
0.8041279911994934 154 230 1
0.8041279911994934 159 229 0
0.8041279911994934 159 228 0
0.8041279911994934 154 227 1
0.8051280975341797 157 230 0
0.8051280975341797 158 228 0
0.8051280975341797 152 229 1
0.8051280975341797 158 229 0
0.8051280975341797 152 228 1
0.8051280975341797 153 227 1
0.8061282634735107 151 228 1
0.8061282634735107 152 227 1
0.8061282634735107 157 227 0
0.8061282634735107 157 229 0
0.8061282634735107 157 228 0
0.8061282634735107 156 230 0
0.8061282634735107 151 227 1
0.8071284294128418 156 228 0
0.8071284294128418 150 228 1
0.8071284294128418 156 229 0
0.8071284294128418 152 226 1
0.8071284294128418 151 226 1
0.8071284294128418 156 227 0
0.8071284294128418 155 230 0
0.8071284294128418 151 229 1
0.8071284294128418 150 227 1
0.8081285953521729 154 230 0
0.8081285953521729 155 227 0
0.8081285953521729 149 227 1
0.8081285953521729 155 228 0
0.8081285953521729 155 229 0
0.8081285953521729 149 228 1
0.8081285953521729 150 229 1
0.8081285953521729 150 226 1
0.8081285953521729 154 229 0
0.8091287612915039 154 227 0
0.8091287612915039 148 227 1
0.8091287612915039 149 226 1
0.8091287612915039 148 228 1
0.8091287612915039 153 229 0
0.8091287612915039 154 228 0
0.810128927230835 147 227 1
0.810128927230835 148 226 1
0.810128927230835 152 229 0
0.810128927230835 153 227 0
0.810128927230835 153 228 0
0.811129093170166 147 228 1
0.811129093170166 146 227 1
0.811129093170166 152 227 0
0.811129093170166 151 229 0
0.811129093170166 147 226 1
0.811129093170166 152 226 0
0.811129093170166 152 228 0
0.811129093170166 148 225 1
0.8121292591094971 145 227 1
0.8121292591094971 146 226 1
0.8121292591094971 145 226 1
0.8121292591094971 150 229 0
0.8121292591094971 151 226 0
0.8121292591094971 151 227 0
0.8121292591094971 146 225 1
0.8121292591094971 151 228 0
0.8121292591094971 146 228 1
0.8121292591094971 147 225 1
0.8131294250488281 145 225 1
0.8131294250488281 150 227 0
0.8131294250488281 150 228 0
0.8131294250488281 150 226 0
0.8131294250488281 144 226 1
0.8141295313835144 149 226 0
0.8141295313835144 144 225 1
0.8141295313835144 149 228 0
0.8141295313835144 149 227 0
0.8141295313835144 145 226 1
0.8141295313835144 144 227 1
0.8141295313835144 148 228 0
0.8141295313835144 143 226 1
0.8151296973228455 148 227 0
0.8151296973228455 144 224 1
0.8151296973228455 148 226 0
0.8151296973228455 147 228 0
0.8151296973228455 143 227 1
0.8151296973228455 148 225 0
0.8151296973228455 143 225 1
0.8161298632621765 143 224 1
0.8161298632621765 142 224 1
0.8161298632621765 147 227 0
0.8161298632621765 147 225 0
